segmentid,sessionid,segmentindex,audiofilename,duration,proceedingsfile,transcriptionfile,matched,score,language,pos_start,pos_end,proceedings_text,transcription_text,missing_start_word,missing_end_word,wrong_match,wrong_language,low_quality
764902,1099,129,Stortinget-20210211-095510_3610100_3639100,29.0,data/proceedings/2021-02-11_proceedings.txt,data/transcriptions/json/2021-02-11_transcription.json,1,0.7111111111111111,nn,6615,6684,"Men når vi ser kva som har skjedd historisk på bygging av nye sjukehus, og det som vert planlagt no, har vi i ei rekkje eksempel sett at det vert bygd for lite, at kvadratmetrane vert tatt ned – ikkje på grunn av faglege argument, men på grunn av økonomi. Det gjeld Østfold, Ahus, nye Drammen, Hammerfest, Kirkenes, Førde, Innlandet – altså overalt. Så spørsmålet mitt til statsråden er:",eee men når vi vi ser kva som har skjedd eee i i i historisk eee på bygging av nye sjukeer som blir planlagt no så har jo vi ein rekke eksempel sett at det blir altså bygd for lite kvadratmeterene blir tatt ned ikkje på grunn av faglege argument på grunn av økonomi det gjeld østfold ahus nye drammen hammerfest eee i kirkenes i førde eee innlandet altså over alt så spørsmålet mitt eee til statsråden er,,,,,
497861,724,1802,Stortinget-20170425-095512_19230600_19251300,20.7,data/proceedings/2017-04-25_proceedings.txt,data/transcriptions/json/2017-04-25_transcription.json,1,0.9333333333333332,bm,37402,37446,"et mulig sammendrag til Riksrevisjonen, håndterte departementet det på samme måte som da vi hadde et samarbeid med Riksrevisjonen om fregattrapporten, et samarbeid som resulterte i et ugradert sammendrag, som jeg tror alle parter var godt fornøyd med. Jeg vil også sterkt avvise at",eee et mulig sammendrag til riksrevisjonen så håndterte departementet det på samme måte som vi hadde et samarbeid med riksrevisjonen om eee fragattrapporten eee et samarbeid som resulterte i en eee et ugradert sammendrag som jeg tror alle parter var eee godt fornøyd med eee jeg vil også sterkt avvise at detr,,,,,
769563,1103,992,Stortinget-20210223-095537_25715700_25742700,27.0,data/proceedings/2021-02-23_proceedings.txt,data/transcriptions/json/2021-02-23_transcription.json,1,0.8235294117647058,nn,57315,57377,"I regjeringsplattforma frå Granavolden er me òg samde om å ha ein ny gjennomgang av klageordninga på utlendingsfeltet. Var det opp til Venstre, burde me sjølvsagt gått lenger. Me står likevel trygt med regjeringa, fordi alternativet er langt verre. Rett før jul gav Senterpartiet og Framstegspartiet støtte – og dermed fleirtal – til Arbeidarpartiet sitt forslag om å stramma inn asylpolitikken ytterlegare.",president i regjeringsplattforma frå granavalen så er me og samdo å ha ein ny gjennomgang av klageordninga på utlendingsfeltet var det opp til venstre burde me sjølvsagt gjengje lengre me stendig likevel trygt med regjeringa fordi alternativet langt verre rett før jol gav senterpartiet og frp støtte og dermed fleirtal til arbeidarpartiet sitt forslag om å stramma inn ytterlegare,,,,,
807402,1145,276,Stortinget-20210607-095611_7328900_7356500,27.6,data/proceedings/2021-06-07_proceedings.txt,data/transcriptions/json/2021-06-07_transcription.json,1,0.8603351955307262,nn,15814,15900,"er eit område der det har vore stort lokalt engasjement både for og mot vern. Eg tek dei lokale innspela i saka svært alvorleg, og nettopp difor har vi valt å bruke tid på den saka. Innan få dagar ventar eg å få ei supplerande utgreiing frå Miljødirektoratet om spørsmål som kommunane sjølve har ønskt at vi skal sjå nærare på. Eg meiner at verneprosessen bør fortsetje og vil understreke at lokale innspel er ein svært viktig del av den prosessen, som altså ikkje er ferdig.",børgen president det er eit område der det har vore stort lokalt engasjement både for og mot vern eg tar dei lokale innspela i saka svært alvorleg og nettopp derfor så har vi også valt å bruke tid på den saka innan få dagar så ventar eg å få ei supplera ei utgreiing frå miljødirektoratet om spørsmål som kommunane sjøl har ønsker at vi skal sjå nærare på eg meiner at vaneprosessen bør fortsette og vil understreke at lokale innspel er ein svært viktig del av den prosessen som altså i ferdig president,,,,,
249952,368,595,Stortinget-20130617-095459_5373700_5403700,30.0,data/proceedings/2013-06-17_proceedings.txt,data/transcriptions/json/2013-06-17_transcription.json,1,0.8671328671328671,bm,10896,10964,med store endringer brått. Det er i det lyset jeg finner det litt underlig å høre på Geir-Ketil Hansen og i og for seg også Knut Storberget. Finansministeren sa at vi har beholdt gunstige skatteregler for oljenæringen gjennom en lang oppgangsperiode når det gjelder oljepris – det er vi også enige om. Da vil særlig Geir-Ketil Hansens innlegg kunne ses på som en kritikk av regjeringens eget arbeid.,med eee store endringer brott og det er i det lyset jeg jeg finner det litt underlig å høre på både geir ketil hansen og i for sjø også knut eee storberget for finansministeren sa jo at vi har beholdt gunstige skatteregler for oljenæringen opp gjennom en lang oppgangsperiode når det gjelder oljepris det er vi også enige om og da vil jo særlig geir ketil hansens innlegg kunne ses på som en kritikk av regjeringens eget arbeid,,,,,
195242,287,968,stortinget-20121120-095511_12822600_12842300,19.7,data/proceedings/2012-11-20_proceedings.txt,data/transcriptions/json/2012-11-20_transcription.json,1,0.8785046728971962,bm,26801,26854,"kunnskap. Skal vi henge med i den globale kunnskapsøkonomien framover, må vi se på endringer, og vi må se på hva forskningen sier om hvilke endringer vi skal gjøre. Gym og fysisk aktivitet er en viktig del av skolehverdagen, men dessverre ser vi at fysisk aktivitet blant barn og ungdom i dag er",og skal vi henge med den globale kunnskapsøkonomien framover så må vi se på endringer og vi må se på hva forskninga sier hvilken endringer vi skal gjøre gum og fysisk aktivitet er en viktig del av skolehverdagen men dessverre ser vi at fysisk aktivitet blant barn og ungdom i dag er stadig eee mindre,,,,,
295811,443,9,Stortinget-20140523-085445_584600_613600,29.0,data/proceedings/2014-05-23_proceedings.txt,data/transcriptions/json/2014-05-23_transcription.json,1,0.9117647058823528,bm,367,433,"som dette, fordi det også rammer de bedriftene som driver seriøst, og som driver etter boka. Men når det er rimelig tett mellom hver gang media har en sak om sosial dumping, må vi reagere. I løpet av de siste månedene har det vært flere oppslag om grov utnyttelse av en sårbar arbeidskraft i fiskeindustrien. Historier som går igjen, er frykt for represalier dersom man sier",som dette fordi det også rammer de bedrifter som driver seriøst som driver etter boka men når det er rimelig tett mellom hver gang media har ei sak om sosial dumping så må vi reagere i løpet av de siste månedene har det vært flere oppslag om grov utnyttelse av en sårbar arbeidskraft i fiskeindustrien historie går som går igjen er frykt for represalier derfor dersom man sier i fra,,,,,
194315,287,41,stortinget-20121120-175503_712300_741100,28.8,data/proceedings/2012-11-20_proceedings.txt,data/transcriptions/json/2012-11-20_transcription.json,1,0.926829268292683,bm,47551,47611,"klasseledelse den femårige satsingen for Bedre læringsmiljø. Klasseledelse i klasserom med mange datamaskiner er ikke vesentlig annerledes enn et klasserom i tradisjonell forstand. Det handler om støttende relasjoner, struktur, regler, læringskultur, motivasjon og forventninger. Vi må hjelpe lærere som er usikre i møte med teknologi, gjennom å formidle gode eksempler og praktiske tips til hvordan de kan håndtere konkrete problemstillinger.",og den femårige satsingen for bedre læringsmiljø klasseledelse i klasserom med mange eee datamaskiner er ikke vesentlig annerledes enn et klasserom i tradisjonell forstand det handler om støtte til relasjoner struktur regler læringskultur motivasjon og forventninger vi må hjelpe lærere som er usikre i møte med teknologi gjennom å formidle gode eksempler og praktiske tipst til hvordan de kan hon konkre eee håndtere konkrete problemstillinger,,,,,
778077,1111,1214,Stortinget-20210323-095450_31442100_31455100,13.0,data/proceedings/2021-03-23_proceedings.txt,data/transcriptions/json/2021-03-23_transcription.json,1,0.7462686567164178,nn,65889,65921,"Fleire har ikkje bedt om ordet til sak nr. 23. Dermed er dagens kart ferdigbehandla. Ber nokon om ordet før møtet vert heva? – Det er ikkje sett, og møtet er heva.",ingen fleire har bedt om ordet og debatten i sak tjuetre er avslutta og dermed er dagens kart ferdigteikna nokon som ber om ordet før møtet er heva det er ikkje sett og møtet er heva,,,,,
206991,299,795,stortinget-20121210-152251_14594000_14616800,22.8,data/proceedings/2012-12-10_proceedings.txt,data/transcriptions/json/2012-12-10_transcription.json,1,0.6545454545454545,bm,40895,40954,"gode vilkår. Så er jeg for så vidt glad for det kulturministeren sier om den framtidige økonomien, at man vil få ca. 8 mill. kr mer. Man vil det hvis man legger 2012-tallene til grunn, men ingen kan fortelle meg hva 2013-tallene blir. Sånn som prognosene ser ut, spiller man for mindre og mindre hos Norsk Tipping. Det blir",hatt gode eee gode eee vilkår så er jeg for så vidt eee bet eee glad for det kulturministeren eee sier om om eee den fremtidige økonomien at man vil få cirka åtti millia millioner mer altså ja man vil det hvis hvis man legger totusenogtolvtallene til grunn men ingen kan fortelle meg hva totusenog trettentallene blir,,,,,
544899,786,283,Stortinget-20171215-085613_7578000_7606800,28.8,data/proceedings/2017-12-15_proceedings.txt,data/transcriptions/json/2017-12-15_transcription.json,1,0.791044776119403,bm,15909,15974,"rassikring landet rundt med over 600 mill. kr og en videreføring av tiltakspakkene mot ledighet med rundt 2 mrd. kr. Det vil skape jobber til mange, også til ungdom, og så må kommunene og fylkeskommunene føre en helt annen arbeidslivspolitikk hvor de er seriøse og tilbyr folk faste og hele stillinger. Der har vi en stor jobb å gjøre i kommuner og fylker landet rundt.",øker bevilgningene til eee flom og rassikring landet rundt med over seks hundre millioner kroner og viderefør tiltakspakken mot ledighet med rundt to milliarder kroner det vil skape jobber til mange også til ungdom og så må kommunene og fylkeskommunene eee før en helt annen arbeidsgiverpolitikk hvor de er seriøse og tilbyr folk fast og hele stillinger og der har vi en stor jobb å gjøre i kommuner og fylker eee landet rundt,,,,,
848884,1211,409,Stortinget-20220317-095453_10540000_10556500,16.5,data/proceedings/2022-03-17_proceedings.txt,data/transcriptions/json/2022-03-17_transcription.json,1,0.5454545454545454,bm,21424,21462,"virke, og vi har ikke noen planer om å utvide pilotprosjektet nå. Replikkordskiftet er omme. De talere som heretter får ordet, har en taletid på inntil 3 minutter. Først må jeg si at jeg reagerer veldig sterkt på",virke og vi har ikke noen planer om å utvide pilotprosjektet nåda er replikkene ferdig og vi går tilbake til talerlista og de som har ordet heretter har en taletid på inntil tre minutter tor andre johnsen fra fremskrittspartiet,,,,,
637757,911,208,Stortinget-20190327-095615_5432500_5456900,24.4,data/proceedings/2019-03-27_proceedings.txt,data/transcriptions/json/2019-03-27_transcription.json,1,0.8,bm,13439,13492,"bidrar til det motsatte av å styrke kunsten som ytringsarena? Forstår statsministeren at hun har tråkket over streken, og forstår statsministeren at folkene bak Black Box og Ways of Seeing synes de fortjener en unnskyldning? Noen av de uttalelsene som har stått i avisene, har ikke vært relatert til det jeg faktisk sa,",bidrar til det motsatte eee av å s å styrke kunsten som ytringsarena forstår statsministeren at hun har tråkket over streken og forstår statsministeren at folkene bak blackbox og was owe seing eee synes de fortjener en unnskyldning statsminister solberg president noen av de uttalelsene som har vært i avisen har ikke relatert seg til jeg jeg faktisk sa,,,,,
808056,1145,930,Stortinget-20210607-095611_24739100_24762500,23.4,data/proceedings/2021-06-07_proceedings.txt,data/transcriptions/json/2021-06-07_transcription.json,1,0.8108108108108107,bm,54510,54562,"viktigheten av både lesing og skolebibliotekene. Dessverre stilles det ingen krav utover at det må være et skolebibliotektilbud. Det er f.eks. ingen retningslinjer for kvalitet, innhold, det at det skal være en skolebibliotekar. Statsråden kan gjerne kommentere det. Jeg skulle egentlig stille et annet spørsmål. Det er at det er gledelig at",viktigheten eee av både lesing og skolebibliotekene men dessverre så stilles det jo eee ja ingen krav president utover at det må være et skolebibliotektilbud det stilles for eksempel ingen retningslinjer til eee kvalitet innhold det at det skal være en skolebibliotekar eee så statsråden kan gjerne kommentere på på det men jeg skulle egentlig stille et annet spørsmål president og det er at,,,,,
441032,643,1407,Stortinget-20160608-095529_19598500_19624900,26.4,data/proceedings/2016-06-08_proceedings.txt,data/transcriptions/json/2016-06-08_transcription.json,1,0.7169811320754718,bm,44589,44663,"Hvis du var med på høringen, ville du hørt den begeistringen som har vært nevnt, som flere andre har pekt på, og hvor fylkesordførere og KS har kommet med en lang liste om hvordan den nye regionen skal settes sammen. Jeg er klar over at det motsatte av vingeklipping er at noe tar av. Jeg håper det gjør det, og at SV bidrar til det. Presidenten ber om at all tale skal rettes til",eee hvis du var med på høringen så vil du høre den begeistring som har vært nevnt og som flere andre har pekt på og som fylkesordfører har kommet med ei lang liste og ks har kommet med ei lang liste om hvordan den nye regionen skal settes til sammen eee jeg er klar over at eee der er noe sett motsatt av av vingeklipping det at noe tar av eee jeg håper jo det og håper jo sv bidrar til det presidenten ber at man henvender til pn,,,,,
